created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 11 23:45:29 +0000 2024;1756826822460023011;"Udah pada nonton dirty vote belum?";0;0;0;0;in;1378183261281611779;1756826822460023011;isaacaia_;https://twitter.com/isaacaia_/status/1756826822460023011
Sun Feb 11 23:45:28 +0000 2024;1756826818076942815;"Buku bang Dandhy Laksono sukses menginspirasi saya lulus S1 dan kali  ini Dirty Vote sukses menegaskan pilih yg paling minim kotornya heheheu.  Salah satu paslon yg kepanasan itu emang parah banget kotornya";0;0;0;0;in;188324884;1756826818076942815;HollowAldy;https://twitter.com/HollowAldy/status/1756826818076942815
Sun Feb 11 23:45:26 +0000 2024;1756826812083212465;"Ngerasa gak sih, algoritma film dirty vote tuh di yt tuh kaya di hilangin?";0;0;0;1;in;747221627012669440;1756826812083212465;tothemoonclass;https://twitter.com/tothemoonclass/status/1756826812083212465
Sun Feb 11 23:45:17 +0000 2024;1756826770819645895;"Om @Fahrihamzah udh nonton film dirty movie? Eh, sori. Dirty Vote???  Seru deh... 😊👍 https://t.co/ZCSqkB9BUN";0;8;11;34;in;1336576386987790336;1756826770819645895;toe_giman;https://twitter.com/toe_giman/status/1756826770819645895
Sun Feb 11 23:45:13 +0000 2024;1756826756374573334;"@fadlizon lebih bermutu dirty vote krn sangat mendidik untuk memilih pemimpin yg akan mengatur negara dan keberlangsungan hidup pemilih.";0;0;0;1;in;1698457945913085952;1756726580225978478;PrintingZo89421;https://twitter.com/PrintingZo89421/status/1756826756374573334
Sun Feb 11 23:45:09 +0000 2024;1756826739513450529;"@Bull_winner Bahas kak, dirty vote tapi soal 31k suara diluar negeri ga dibahas, lupa apa pesanan?";0;0;0;0;in;1192772731;1756718908583915635;cucu_einsteins;https://twitter.com/cucu_einsteins/status/1756826739513450529
Sun Feb 11 23:44:47 +0000 2024;1756826648803160543;"@cwe_cengeng1 @satemaknyusloh @blluemoonday @BosPurwa Dirty Vote bukan asal njeplak loh, data dan informasi jelas. Kalau mau bantah, bantah dg data dan informasi juga.";0;0;0;1;in;92213345;1756617533304746023;love_kadrun;https://twitter.com/love_kadrun/status/1756826648803160543
Sun Feb 11 23:44:44 +0000 2024;1756826635964444987;"Jadi gimana?  Dah pada nonton dirty vote??";0;0;0;0;in;1608033915708620805;1756826635964444987;vilcinsky;https://twitter.com/vilcinsky/status/1756826635964444987
Sun Feb 11 23:44:38 +0000 2024;1756826609938805131;"akhirnya menonton juga #DirtyVote, kontennya bukan rahasia umum, kecuali pergeseran hakim dari sebelum makan siang dan setelehnya. Barangkali ada makan siang gratis. Namun setting dan narasinya 3 pakar itu yang runut dan asyik. Sedulur TL sudah menonton?";0;2;6;6;in;465139694;1756826609938805131;mas_djono;https://twitter.com/mas_djono/status/1756826609938805131
Sun Feb 11 23:44:38 +0000 2024;1756826607489343957;"dirty vote = bentuk kepanikan karna gbk membludak";0;1;1;1;in;1148094917169700864;1756826607489343957;cinatapiboong;https://twitter.com/cinatapiboong/status/1756826607489343957
Sun Feb 11 23:44:32 +0000 2024;1756826581979509169;"Wkwkwk mulai panik kaann.  Lgi muncul mainin isu agama, tpi netizen udh sadar kalo ini kyk gerakan disengaja.  Film Dirty Vote yg isinya fakta, netizen udh sadar kalo ini benaran dan gk bisa kemakan ahlinya dkt dgn paslon siapa, seperti yg disebut Partai Socmed.g";0;1;0;0;in;1293278952;1756826581979509169;SylvantoBu;https://twitter.com/SylvantoBu/status/1756826581979509169
Sun Feb 11 23:44:26 +0000 2024;1756826557522608301;"Nonton dirty vote tuh dimana?";0;1;0;0;in;1092033766489378817;1756826557522608301;kuemochiku;https://twitter.com/kuemochiku/status/1756826557522608301
Sun Feb 11 23:44:17 +0000 2024;1756826520474321007;"Apresiasi tinggi untuk semua pihak yg terlibat dalam pembuatan film ini, semoga selalu Allah jaga.  Ayo kita tonton dengan kepala dingin, para ahli hukum ini hanya ingin mengungkap kebenaran.   https://t.co/VbROdjgA4m  #DirtyVote #Pemilu2024";0;0;0;0;in;1710256207519510528;1756826520474321007;whitehazelnute;https://twitter.com/whitehazelnute/status/1756826520474321007
Sun Feb 11 23:44:12 +0000 2024;1756826497955078498;"kasian pak prabowo🤣🤣 masa tenang ehh muncul film doc, dirty vote, mana cawapres 01 ikut promosi filmnya lagi🤣🤣🤣🤣";0;0;0;1;in;1085900450279260161;1756826497955078498;sudahpunyarumah;https://twitter.com/sudahpunyarumah/status/1756826497955078498
Sun Feb 11 23:44:11 +0000 2024;1756826497023955319;"@hehehe12345u @hispuppies @UGM_FESS Yang cuci tangan siapa? noh lihat dirty vote ketimbang suka sebar fitnah hoax kebencian🙏😔";0;1;0;1;in;1742116389551222784;1756655414991856060;adyrnm;https://twitter.com/adyrnm/status/1756826497023955319
Sun Feb 11 23:43:57 +0000 2024;1756826436869202078;"@madHink Sekeren kerennya film dirty vote tapi tetep kayanya gakan berpengaruh juga terhadap pemilu";0;1;0;5;in;1245301081883607040;1756636043301007383;Freemanhrmn;https://twitter.com/Freemanhrmn/status/1756826436869202078
Sun Feb 11 23:43:54 +0000 2024;1756826425062252730;"Di film Dirty Vote bagian 31 ribu surat suara tercoblos dan politik identitas, ada di menit ke berapa ya ?";0;1;0;3;in;1354067265503678464;1756826425062252730;nurchivaaree;https://twitter.com/nurchivaaree/status/1756826425062252730
Sun Feb 11 23:43:48 +0000 2024;1756826401255342457;"Film Dirty Vote bukan film horor - tapi kok banyak yg ketakutan ?";11;87;215;797;in;1117990249806721024;1756826401255342457;msaid_didu;https://twitter.com/msaid_didu/status/1756826401255342457
Sun Feb 11 23:43:47 +0000 2024;1756826394888417702;"Yg mnrik dri Dirty Vote adalah, Prov Kaltara bth 6 tahun bru bs ikut Pemilu sdang kan Papua bs langsug ikut Pemilu.";0;0;0;1;in;1740612513509855232;1756826394888417702;Lembur_LeutikII;https://twitter.com/Lembur_LeutikII/status/1756826394888417702
Sun Feb 11 23:43:43 +0000 2024;1756826378107076608;"@gtobing2903 @cakimiNOW @mohmahfudmd @Puspen_TNI @ListyoSigitP @ahriesonta “Untuk menyusun dan menjalankan skenario kotor takperlu kepintaran, yang diperlukan cuma dua: mental culas dan tahan malu.”   — Bivitri Susanti, Dirty Vote (2024)";0;0;0;0;in;1709871317212975105;1756711459424534934;Wasit_VAR;https://twitter.com/Wasit_VAR/status/1756826378107076608
Sun Feb 11 23:43:43 +0000 2024;1756826376643207366;"Rekomendasi tontonan hari ini dan besok:  1. Dirty Vote 2. Bocor Alus Politik Tempo";0;0;0;0;in;67492553;1756826376643207366;adhepur;https://twitter.com/adhepur/status/1756826376643207366
Sun Feb 11 23:43:42 +0000 2024;1756826375082938706;"@Avocado2Juice @gusmusgusmu @KusumaW57427580 Kalo lu bener2 liat dirty vote... Seharusnya lu faham... Yg paling banyak melakukan pelanggaran 02";0;1;0;2;in;1607379345919868928;1756820679402688903;TerahirPejuang;https://twitter.com/TerahirPejuang/status/1756826375082938706
Sun Feb 11 23:43:39 +0000 2024;1756826363166892240;"ada yang bikin thread rangkuman dirty vote gak sih";0;0;0;0;in;1521042221105311745;1756826363166892240;ft5kies;https://twitter.com/ft5kies/status/1756826363166892240
Sun Feb 11 23:43:27 +0000 2024;1756826310981423121;"Abis scroll tiktok, dan beberapa vt nyaranin nonton dirty vote+komentarnya yang sangat beragam. Mari kita mencari sesuatu disinii";0;0;0;0;in;1250348828286267394;1756826310981423121;alamriNz;https://twitter.com/alamriNz/status/1756826310981423121
Sun Feb 11 23:43:26 +0000 2024;1756826306589884879;"Dia nyuruh mikir kayak dia pake pikiran aja 😂  Tim Lo nih yang bikin Dirty Vote jadi viral wkwkwk";0;0;0;0;in;2326672171;1756826306589884879;Syiva_AWd;https://twitter.com/Syiva_AWd/status/1756826306589884879
Sun Feb 11 23:43:23 +0000 2024;1756826296431305116;"awali pagimu dengan nobar dirty vote sama mamah☝🏻😵";0;2;0;0;in;1296322093726892033;1756826296431305116;hayewho;https://twitter.com/hayewho/status/1756826296431305116
Sun Feb 11 23:43:23 +0000 2024;1756826294007026041;"Film yang bagus untuk ditonton...  https://t.co/4hGJ8EHrk0 #dirtyvote";0;0;0;0;in;1126738983482880002;1756826294007026041;Angga42756114;https://twitter.com/Angga42756114/status/1756826294007026041
Sun Feb 11 23:43:10 +0000 2024;1756826237849534722;"Kalo dulu, di Sexy Killer, kita tertuntut untuk mencari lesser evil karena kedua pilihan di pemilu memiliki background yang tidak tertolong buruknya.  Sekarang, di Dirty Vote, kita memiliki opsi yang besbrangan, yang tidak menghalalkan segala kecurangan.  I commit to #AsalBukan02";0;0;0;1;in;278898926;1756826237849534722;AlifRafidA;https://twitter.com/AlifRafidA/status/1756826237849534722
Sun Feb 11 23:43:05 +0000 2024;1756826219184832561;"@itsindahg Cara maen jasmev dari dulu emang gini sih..nyerempet2 ke agama..toleransi..mayoritas minoritas..sampe banyak yg kemakan dan terjebang unk berhadap2an sesama anak bangsa. Dikasih fakta juga ga bakalan ngena.  Pengalihan Dirty Vote  Mute ajah.  Fokus ramein Dirty Vote🔥🔥🔥🔥🔥";0;1;4;40;in;1716226984114855936;1756538138405839062;nonayenaje59948;https://twitter.com/nonayenaje59948/status/1756826219184832561
Sun Feb 11 23:42:57 +0000 2024;1756826185353589146;"siapa yang dah nonton dirty vote ini, salah satu dosen ku uda sampe ngirim link untuk nonton, i love how kritis keritik beliau ketika ngajar and when mention about politik https://t.co/JMP3mc9Fmd";0;1;0;0;in;1639379166616502272;1756826185353589146;idupyagini_;https://twitter.com/idupyagini_/status/1756826185353589146
Sun Feb 11 23:42:57 +0000 2024;1756826184749568289;"Dirty vote hampir menyentuh angka 3 juta penonton.  film ini menyimpulkan bahwa salah satu paslon memiliki magnitude yang besar pada pemilu yang akan dilaksanakan lusa nanti.   Penyalahgunaan fasilitas negara,bansos,manipulasi data, paksaan semua dilakukan demi berkuasa. https://t.co/U57dNM6dAp";0;1;0;5;in;1259315283241480192;1756826184749568289;AzlanHadi4;https://twitter.com/AzlanHadi4/status/1756826184749568289
Sun Feb 11 23:42:54 +0000 2024;1756826174469423159;"pendukung 02 mulai kebakaran wkwkwk santai aja bos film dirty vote itu kan nyinggung semua 😂";0;1;0;0;in;1962102607;1756826174469423159;lahbctd;https://twitter.com/lahbctd/status/1756826174469423159
Sun Feb 11 23:42:54 +0000 2024;1756826174226108833;"@NdrewsTjan Kenapa dirilis jelang pemilu? Krn timeline materi yg paling krusialnya emang adanya disaat jelang Pencoblosan. Luar biasa kan? Mrk itu makin dekat hr Pencoblosan makin edan. Kalo gak krn kejar tayang krn keburu pemilihan tentu tim Dirty Vote akan dpt materi yg lebih EDAN lagi.";0;0;0;0;in;1545210395165880320;1756643054507966802;malayantiger156;https://twitter.com/malayantiger156/status/1756826174226108833
Sun Feb 11 23:42:50 +0000 2024;1756826156400365985;"Film Dirty Vote menyusul film Sexy Killer tentang pembabatan hutan kalimantan. Deforestasi tapi ngaku bisa jadi food estate. Ngaku bisa menurunkan panas bumi di COP 28 Dubai..  Hasilnya? Tanam singkong berbuah jagung.  Liar binasa Ir.Jukie ini ..🤣🤣🤣🐸🐸🐸";0;0;0;0;in;1542540315835260929;1756826156400365985;hamas191;https://twitter.com/hamas191/status/1756826156400365985
Sun Feb 11 23:42:50 +0000 2024;1756826156274426347;"Cara biar penonton tiktok betah nonton dirty vote https://t.co/wQPV88Gd9V";0;2;4;8;in;79664694;1756826156274426347;Siro_gane;https://twitter.com/Siro_gane/status/1756826156274426347
Sun Feb 11 23:42:49 +0000 2024;1756826152302514346;"“Untuk menyusun dan menjalankan skenario kotor takperlu kepintaran, yang diperlukan cuma dua: mental culas dan tahan malu.”   — Bivitri Susanti, Dirty Vote (2024) https://t.co/RQjtH7qEXU";0;0;1;1;in;4920038798;1756822520412647611;Odie_Zain;https://twitter.com/Odie_Zain/status/1756826152302514346
Sun Feb 11 23:42:47 +0000 2024;1756826142865322452;"Mungkin film Dirty Vote ga akan mempengaruhi suara secara signifikan, tapi adanya film ini memberikan gambaran seperti apa jalannya pemerintahan jika 01,02 ataupun 03 yg menang.  Jadi selamat Indonesia akan menuju dark age untuk waktu yg belum bisa ditentukan.";0;0;0;2;in;1692411461044490240;1756826142865322452;himawanmuslim02;https://twitter.com/himawanmuslim02/status/1756826142865322452
Sun Feb 11 23:42:45 +0000 2024;1756826136250884411;"Untuk pengguna tv digital, kesulitan buat akses dirty vote versi resminya. Enggak ada hasil pencarian berdasarkan channel.";0;1;1;2;in;280900587;1756826136250884411;fdmncfdmnc;https://twitter.com/fdmncfdmnc/status/1756826136250884411
Sun Feb 11 23:42:43 +0000 2024;1756826126146830776;"Masa tenang tapi jadi masa panik gara-gara Dirty Vote";0;1;0;3;in;1502919399581585413;1756826126146830776;zntyawn;https://twitter.com/zntyawn/status/1756826126146830776
Sun Feb 11 23:42:39 +0000 2024;1756826111055691841;"@dayatpiliang Setelah nonton dirty vote kok aku malah marah dan kesel ya.  Kalo dulu sexy killers bener2 dibikin bingung jdnya mau milih siapa, apa mending golput atau engga. Kalo skrg tuh padahal keliatan jelas banget mana lesser evilnya, tapi kok masih banyak aja yg tutup mata";0;0;0;0;in;1014644564;1756740471093899490;mylwdy;https://twitter.com/mylwdy/status/1756826111055691841
Sun Feb 11 23:42:37 +0000 2024;1756826103036133820;"@afathiahana Abis nonton dirty vote makin sdar kalo 02=03, gaada bedanya mereka tuh.";0;0;0;0;in;1376036621917687809;1756824584140259387;foryourblu;https://twitter.com/foryourblu/status/1756826103036133820
Sun Feb 11 23:42:33 +0000 2024;1756826084488962424;"gue kan kmrn nonton dirty vote, terus gue ikut merasakan kesedihan narsumnya terkait demokrasi di negara ini. dalam hati gue bicara, "apakah gue kaum org2 pinter ya? soalnya juga merasakan kesedihan ini"😭😭";0;0;0;1;in;1120581673026867200;1756826084488962424;yourctm_;https://twitter.com/yourctm_/status/1756826084488962424
Sun Feb 11 23:42:20 +0000 2024;1756826031040942444;"Dirty Vote liat warga x: 🔥 liat warga ig: 🔥 liat warga tiktok: :)";0;0;0;0;in;1633833724365406211;1756826031040942444;djnauf_;https://twitter.com/djnauf_/status/1756826031040942444
Sun Feb 11 23:42:18 +0000 2024;1756826023323480190;"kenapa ngga ada yg laporin dirty vote, ya, kalau emang hoax. soalnya sekarang kan hoax dikit dilaporin. takut kali ya karena emang kenyataan begitu";0;0;0;0;in;1088761543339036672;1756826023323480190;winmry;https://twitter.com/winmry/status/1756826023323480190
Sun Feb 11 23:42:17 +0000 2024;1756826017044615190;"Setelah nonton Dirty Vote, aku bersyukur banget gak pernah ikut andil untuk milih dia di 2 periode masa jabatannya. Gak pernah ketipu dng tmpang yg dibilang "merakyat". Alhamdulillah bngt gada andil untuk ngerusak tatanan negara dn jd bagian politik kotornya🙏🏻";0;0;0;1;in;4634887394;1756826017044615190;ehmirsa;https://twitter.com/ehmirsa/status/1756826017044615190
Sun Feb 11 23:42:09 +0000 2024;1756825984979120603;"https://t.co/cGpjlFdPnh lengkapnya di link ini gais..!   #Politik #politikdinasti #dirtyvote #Pemilu2024 https://t.co/GQLOr7DAPa";0;0;0;0;in;1624786166;1756825984979120603;resha_hida;https://twitter.com/resha_hida/status/1756825984979120603
Sun Feb 11 23:42:09 +0000 2024;1756825983762805015;"@Fahrihamzah #DirtyVote Gelora bermasalah";0;0;0;0;in;1718633448452337664;1756720275226497483;AvocadoSion;https://twitter.com/AvocadoSion/status/1756825983762805015
Sun Feb 11 23:42:09 +0000 2024;1756825982466711971;"Orang pada bilang pembuatan pada film dirty vote adalah bagian tim @mohmahfudmd sebgai tim percepatan hukum Lah klw emang iya kenapa beng !? Klw emang di buat filmnya unk mncerdaskan rakyat dan agar dipercepat turunnya Jokowi lalu ditanggapi dia beserta seluruh keluarganga why ‼️";0;0;0;0;in;1014880335308492801;1756825982466711971;NafisahKH2022;https://twitter.com/NafisahKH2022/status/1756825982466711971
Sun Feb 11 23:42:06 +0000 2024;1756825972526194976;"guwe baru sanggup nnton dirty vote setengahnya aja, sisanya kalian yg lanjut😾 ku ga kuattt😾";0;0;0;1;in;1072754801966899200;1756825972526194976;monrisez_;https://twitter.com/monrisez_/status/1756825972526194976
Sun Feb 11 23:42:00 +0000 2024;1756825944881602597;"Menahan diri untuk tidak menjadikan twt ini dirty vote twt dan melike semua postingan perihal dirty vote yang muncul di for you page 😅😅😅";0;3;0;1;in;1402252694429990912;1756825944881602597;txtdrktrn;https://twitter.com/txtdrktrn/status/1756825944881602597
Sun Feb 11 23:41:55 +0000 2024;1756825924987928789;"Terimakasih untuk Dirty Vote, kalian luar biasa 👏👏👏 https://t.co/T7wmA6FmgA";0;0;0;1;in;1734756542422171649;1756825924987928789;bangaidoen;https://twitter.com/bangaidoen/status/1756825924987928789
Sun Feb 11 23:41:54 +0000 2024;1756825920160285014;"@nuresmayatii di tonton dulu may Dirty Vote https://t.co/Mi9ifnm1GS";0;1;0;0;in;330324890;1756599692673364326;muhamadal_faris;https://twitter.com/muhamadal_faris/status/1756825920160285014
Sun Feb 11 23:41:53 +0000 2024;1756825917496897774;"@fadlizon @mohmahfudmd Bagus kok film dokumenter dirty vote. Kan data semua di filmnya.";0;0;0;0;in;71540930;1756714881565548861;ArryGong;https://twitter.com/ArryGong/status/1756825917496897774
Sun Feb 11 23:41:51 +0000 2024;1756825910324707433;"Dirty Vote ga akan ngaruh sama sekali ke pendukung🐻. Yakali batu disuruh nonton film 2 jam.";0;0;0;0;in;98410691;1756825910324707433;hendiPS;https://twitter.com/hendiPS/status/1756825910324707433
Sun Feb 11 23:41:45 +0000 2024;1756825881702739974;"Alasan kenapa Dirty Vote dibilang hoax: Karena mereka hanya kuat nonton 5 menit. 😂";0;0;0;0;in;1177834109512478720;1756825881702739974;INTFP5149;https://twitter.com/INTFP5149/status/1756825881702739974
Sun Feb 11 23:41:30 +0000 2024;1756825818423287852;"isi tl ku dirty vote semua🥴";0;0;0;0;in;965251947652460544;1756825818423287852;dumdummilo;https://twitter.com/dumdummilo/status/1756825818423287852
Sun Feb 11 23:41:25 +0000 2024;1756825799318192241;"nonton dirty vote berasa ikut kuliah tamu 3 sks yang ga sejalan sama matkul tapi seru 😭";0;0;0;1;in;1294585607889403905;1756825799318192241;cynosurer;https://twitter.com/cynosurer/status/1756825799318192241
Sun Feb 11 23:41:25 +0000 2024;1756825799301407120;""Merampok dirumah sendiri" Dirty vote menceritakan semua https://t.co/S4NjyzQQzZ";0;0;1;1;in;1729099096269713408;1756825799301407120;MantanKamu1993;https://twitter.com/MantanKamu1993/status/1756825799301407120
Sun Feb 11 23:41:14 +0000 2024;1756825754871206163;"@UGM_FESS Dirty vote : kompilasi fakta pemilu 2024 yang disampaikan 3 ahli hukum tata negara. Salut sama mereka yang sudah bersusah payah mengumpulkan semua bukti. Dikira nonton Netflix eh ternyata di Wakanda. 😬";0;0;0;1;in;377724465;1756690939475845343;ceu_meta;https://twitter.com/ceu_meta/status/1756825754871206163
